X,Y,OBJECTID,NAME,STREET,CITY,ZIP_CODE,STATE,PHONE,FAX_PHONE,MAILING_STREET,MAILING_CITY,MAILING_ZIP_CODE,MAILING_STATE,PHYSICAL_MAIL_DIFFERENCE,REGION,FOREST_NAME,DISTRICT_NAME,COUNTRY,LATITUDE,LONGITUDE,CONTACT,EQUIPMENT_ONLY,SEASONAL,WIRELESS_SITE,LOCATION_ID,SYS_CREATED_ON,SHAPE
-75.7514,39.665856,348382,University of Delaware-Entomology-Townsend Hall,531 S College Ave,Newark,19716,DE,,,,,,,,Region 9,,,USA,39.665856,-75.7514,,FALSE,FALSE,FALSE,58471cffdbe9c410d3a1ff621f96198a,2019/12/12 12:53:15+00,
-117.749524,33.661181,348383,"Gateway, Inc. Headquarters",7565 Irvine Center Dr,Irvine,92618,CA,,,,,,,,,,,,33.661181,-117.749524,,FALSE,FALSE,FALSE,585433c61b76fd906de587fce54bcb30,2023/11/30 19:04:29+00,
-83.969217,33.972736,348384,Briscoe Field,"460 Briscoe Blvd, Ste 101",Lawrenceville,30046,GA,,,,,,,,Region 8,,,USA,33.972736,-83.969217,,FALSE,FALSE,FALSE,355F534E4749FC4ABC100A4564935558,2017/12/15 11:57:59+00,
-110.029833,34.254208,348385,Show Low Interagency Dispatch Center,1400 N David A Foil Jr. Dr,Show Low,85901,AZ,928-532-2700,928-537-5328,,,,,,Region 3,Coconino National Forest,,USA,34.254208,-110.029833,,FALSE,TRUE,FALSE,E236685B94398E449DD1FDCD00534823,2017/10/06 16:20:30+00,
-74.907388,39.963529,348386,"Oki Data Americas, Inc.  USA Headquarters",2000 Bishops Gate Blvd,Mt. Laurel,08054-4620,NJ,,,,,,,,,,,,39.963529,-74.907388,,FALSE,FALSE,FALSE,59447f861b76fd906de587fce54bcb06,2023/11/30 19:04:16+00,
-114.350951,48.237089,348387,Flathead National Forest and Tally Lake Ranger District,650 Wolfpack Way,Kalispell,59901,MT,406-758-5208,,,,,,,Region 1,Flathead National Forest,,USA,48.237089,-114.350951,,FALSE,FALSE,TRUE,AD7534786C27224FBDA1C7017282EA52,2016/10/19 17:03:24+00,
-116.033276,46.227923,348388,Nez Perce-Clearwater National Forest & Lochsa Ranger District,1008 Hwy 64,Kamiah,83536,ID,208-935-2513,,,,,,,Region 1,Nez Perce-Clearwater National Forests,,USA,46.227923,-116.033276,,FALSE,FALSE,FALSE,1B303DB00DE512448F309DDB9C20AE2A,2016/10/19 17:03:24+00,
-111.674003,35.186563,348389,Coconino National Forest,1824 S Thompson St,Flagstaff,86001,AZ,928-527-3600,928-527-3620,,,,,,Region 3,Coconino National Forest,,USA,35.186563,-111.674003,,FALSE,FALSE,TRUE,B8E642ECEC9067429104884282CCEDBE,2016/10/19 17:03:24+00,
-117.094966,33.022176,348390,Cleveland National Forest,"10845 Rancho Bernardo Rd, Ste 200",San Diego,92127,CA,858-673-6780,,,,,,,Region 5,Cleveland National Forest,,USA,33.022176,-117.094966,,FALSE,FALSE,FALSE,48DDDCBB7503F84DB553F665791C777A,2016/10/19 17:03:24+00,
-120.941445,39.938217,348391,Plumas National Forest,159 Lawrence St,Quincy,95971,CA,530-283-2050,,,,,,,Region 5,Plumas National Forest,,USA,39.938217,-120.941445,,FALSE,FALSE,TRUE,5A1B6A749D77CB44B163DDE996DDC9E8,2016/10/19 17:03:24+00,
-120.809332,44.302655,348392,Ochoco National Forest/Lookout Mountain Ranger District & PNW-WWEA,3160 NE Third St,Prineville,97754,OR,541-416-6500, 541-416-6695,,,,,,Region 6,Ochoco National Forest,,USA,44.302655,-120.809332,,FALSE,FALSE,TRUE,59787bb9dbe6620081b67e721f9619b4,2016/10/19 17:03:24+00,
-94.752367,31.355145,348393,National Forests and Grasslands in Texas,2221 N Raguet St,Lufkin,75904,TX,936-639-8501,,,,,,,Region 8,National Forests In Texas,,USA,31.355145,-94.752367,,FALSE,FALSE,TRUE,30244C804308444A9713D2DAFC9802CE,2016/10/19 17:03:24+00,
-89.444697,45.633105,348394,Chequamegon-Nicolet National Forest,500 Hanson Lake Rd,Rhinelander,54501,WI,(715) 362-1300, (715) 369-8859,,,,,,Region 9,Chequamegon-Nicolet National Forest,,USA,45.633105,-89.444697,,FALSE,FALSE,TRUE,D50953834E877D4F82F613DA0B6D5145,2016/10/19 17:03:24+00,
-108.518568,45.802993,348395,Billings Interagency Fire Cache,551 Northview Dr,Billings,59105,MT,,,,,,,,Region 1,Custer Gallatin National Forest,,USA,45.802993,-108.518568,,FALSE,FALSE,TRUE,911A86B4D8CDE7449AA21EE2DEB70702,2017/12/14 09:46:31+00,
-110.352108,43.824053,348396,Blackrock Ranger District,20250 E Hwy 26/287,Moran,83013,WY,307-543-2386, 307-543-9149,,,,,,Region 4,Bridger-Teton National Forest,Blackrock Ranger District,USA,43.824053,-110.352108,,FALSE,FALSE,FALSE,776048A976395D45B5ACC2BBCDAC9A94,2017/12/14 09:46:31+00,
-121.046035,42.400064,348397,Bly Ranger District,61100 Hwy 140 E,Bly,97622,OR,,,,,,,,Region 6,Fremont-Winema National Forest,Bly Ranger District,USA,42.400064,-121.046035,,FALSE,FALSE,TRUE,7B9157DA77FE024C95C2A3EA8C7EB5A1,2017/12/14 09:46:32+00,
-111.088062,45.672026,348398,Bozeman Ranger District,3710 Fallon Street Ste C,Bozeman,59718,MT,,,,,,,,Region 1,Custer Gallatin National Forest,Bozeman Ranger District,USA,45.672026,-111.088062,,FALSE,FALSE,TRUE,0EC24EEAA116454FABC7F97DA443E9A5,2017/12/14 09:46:32+00,
-110.734667,43.604215,348399,Bridger-Teton National Forest Helibase,1260 E Airport Rd,Jackson,83001,WY,,,,,,,,Region 4,Bridger-Teton National Forest,,USA,43.604215,-110.734667,,FALSE,FALSE,TRUE,3C49231819CE3D43B58E2C8287651D0B,2017/12/14 09:46:32+00,
-93.611927,34.543358,348400,Caddo/Womble Ranger District,1523 Hwy 270 E,Mount Ida,71957,AR,(870) 867-2101,,,,,,,Region 8,Ouachita National Forest,Caddo/Womble Ranger District,USA,34.543358,-93.611927,,FALSE,FALSE,FALSE,373C3F945495954DB306CB9857FD7D2D,2017/12/14 09:46:32+00,
,,348401,Bureau of Land Management Office,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,D518B0129BB5684C8E241C9FB56EA974,2018/12/17 04:47:19+00,
-80.682192,28.097232,348402,Relm Wireless Corporation Headquarters,7100 Technology Dr,West Melbourne,32904,FL,,,,,,,,,,,,28.097232,-80.682192,,FALSE,FALSE,FALSE,5a447f861b76fd906de587fce54bcbe8,2023/11/30 19:04:21+00,
-123.316433,40.247887,348403,Mad River Ranger District-Ruth Guard Station,19500 Mad River Rd,Mad River,95552,CA,,,,,,,,Region 5,Six Rivers National Forest,Mad River Ranger District,USA,40.247887,-123.316433,,FALSE,FALSE,TRUE,C4938D8DFB2E8D4FAB9A91DAD0D025E6,2017/12/14 09:46:35+00,
-119.096632,43.523118,348404,Malheur National Forest Interagency Dispatch Center ,28910 Hwy 20 W,Hines,97738,OR,,,,,,,,Region 6,Malheur National Forest,,USA,43.523118,-119.096632,,FALSE,FALSE,FALSE,7a3004a3db862200b21075131f961939,2017/12/14 09:46:35+00,
-79.102025,41.488195,348405,Marienville Ranger District,131 Smokey Ln,Marienville,16239,PA,,,,,,,,Region 9,Allegheny National Forest,Marienville Ranger District,USA,41.488195,-79.102025,,FALSE,FALSE,TRUE,391E737BBE7DAD4595C670B7C22E975F,2017/12/14 09:46:35+00,
-122.879995,42.37651,348406,Medford Air Tanker Base,600 Nebula Way,Medford,97504,OR,,,,,,,,Region 6,Rogue River-Siskiyou National Forest,,USA,42.37651,-122.879995,,FALSE,TRUE,FALSE,E6D16E97E7BDD142953BD135C560AA91,2017/12/14 09:46:35+00,
-93.777199,34.619034,348407,Mena/Oden Ranger District-Oden Office,1788 Hwy 88,Oden,71961,AR,(479) 394-2382,,P.O. Box 332,Oden,71966,AR,,Region 8,Ouachita National Forest,Mena Ranger District,USA,34.619034,-93.777199,,FALSE,FALSE,FALSE,2DBF68D4AECC704484247FAD40809E37,2017/12/14 09:46:36+00,
-73.143369,43.995089,348408,Middlebury Ranger District,1007 Route 7 S,Middlebury,05753,VT,(802) 388-4362,,,,,,,Region 9,Green Mountain & Finger Lakes National Forests,Middlebury Ranger District,USA,43.995089,-73.143369,,FALSE,FALSE,FALSE,524AE6CC0C387341BF3BCF6B32DBAF5E,2017/12/14 09:46:36+00,
-89.351946,37.763905,348409,Mississippi Bluffs Ranger District-Murphysboro Work Center,2221 Walnut St,Murphysboro,62966,IL,,,,,,,,Region 9,Shawnee National Forest,Mississippi Bluffs Ranger District,USA,37.763905,-89.351946,,FALSE,FALSE,TRUE,9CC5FDE8E04EE94095C4092CABDA8E5A,2017/12/14 09:46:36+00,
-111.410525,34.741869,348410,Mogollon Rim Ranger District-Happy Jack Fire Center,133 Fire Center Rd,Happy Jack,86024,AZ,,,,,,,,Region 3,Coconino National Forest,Mogollon Rim Ranger District,USA,34.741869,-111.410525,,FALSE,FALSE,FALSE,25C352E96AFF924A93376BF9A7660FF9,2017/12/14 09:46:36+00,
-119.296537,47.193807,348411,Moses Lake Tanker Base,8868 Turner Road NE,Moses Lake,98837,WA,,,,,,,,Region 6,Okanogan-Wenatchee National Forest,,USA,47.193807,-119.296537,,FALSE,FALSE,FALSE,BA63DE87226EF64B9E0B0E14536AAFF1,2017/12/14 09:46:36+00,
-80.148663,26.837044,348412,Loop Telecommunication International NA Headquarters,8 Carrick Rd,Palm Beach Gardens,33418,FL,,,,,,,,,,,,26.837044,-80.148663,,FALSE,FALSE,FALSE,5b34bb861b76fd906de587fce54bcbda,2023/11/30 19:04:08+00,
-80.018733,37.233986,348413,"VFP, Inc VFP, Inc",2840 Electric Road Ste A201,Roanoke,24018,VA,,,,,,,,,,,,37.233986,-80.018733,,FALSE,FALSE,FALSE,5b34bb861b76fd906de587fce54bcbfd,2023/11/30 19:04:09+00,
-114.065833,48.385486,348414,Spotted Bear Ranger District,10 Hungry Horse Dr,Hungry Horse,59919,MT,,,,,,,,Region 1,Flathead National Forest,Spotted Bear Ranger District,,,,,FALSE,TRUE,FALSE,F4509473D01DEE44837C14D3B5FBB6D6,2017/12/14 09:46:40+00,
-84.285935,30.424135,348415,SRS-Center for Forest Watershed Science,303 N Perry-Paige Bldg,Tallahassee,32307,FL,,,,,,,,Southern Research Station (SRS),,,USA,30.424135,-84.285935,,FALSE,FALSE,FALSE,6CA0F109E7D5AF4396936F257A9868DE,2017/12/14 09:46:40+00,
-85.491027,32.585718,348416,SRS-GW Andrews Forestry Sciences Laboratory,521 Devall Dr,Auburn,36849,AL,,,,,,,,Southern Research Station (SRS),,,USA,32.585718,-85.491027,,FALSE,FALSE,TRUE,23AA00424305AC4891F7F5A4BBA5722F,2017/12/14 09:46:40+00,
-89.052609,30.622893,348417,SRS-Saucier Field Unit,23332 Success Rd,Saucier,39574,MS,,,,,,,,Southern Research Station (SRS),,,USA,30.622893,-89.052609,,FALSE,FALSE,FALSE,7D6A6E41254505409510B5A1FD8E4C7C,2017/12/14 09:46:40+00,
-116.261038,47.018488,348418,St. Joe Ranger District-Clarkia Office,54495 Hwy 3,Clarkia,83812,ID,,,,,,,,Region 1,Idaho Panhandle National Forests,St. Joe Ranger District,USA,47.018488,-116.261038,,FALSE,FALSE,FALSE,E3F27ACB8BC02F4288CF983F2212CE0E,2017/12/14 09:46:40+00,
-117.223549,33.1444,348419,"Datron World Communications, Inc. Headquarters",3030 Enterprise Ct,Vista,92081,CA,,,,,,,,,,,,33.1444,-117.223549,,FALSE,FALSE,FALSE,5c44fb861b76fd906de587fce54bcbd7,2023/11/30 19:04:12+00,
-76.063464,36.819586,348420,"Thrane & Thrane, Inc. United States","590 Viking Dr, Suites K,L,M",Virginia Beach,23452,VA,,,,,,,,,,,,36.819586,-76.063464,,FALSE,FALSE,FALSE,5c5433c61b76fd906de587fce54bcb29,2023/11/30 19:04:29+00,
-117.192575,32.748637,348421,Blue Tech Inc,"2251 San Diego Ave,  Ste B155",San Diego,92110-2926,CA,,,,,,,,,,,,32.748637,-117.192575,,FALSE,FALSE,FALSE,5c5433c61b76fd906de587fce54bcb44,2023/11/30 19:04:29+00,
-73.965831,41.984879,348422,Sunwize Technologies Inc Headquarters,1155 Flatbush Rd,Kingston,12401,NY,,,,,,,,,,,,41.984879,-73.965831,,FALSE,FALSE,FALSE,5d447f861b76fd906de587fce54bcb1a,2023/11/30 19:04:17+00,
-111.98891,46.612072,348423,Helena-Lewis and Clark National Forest & Helena Ranger District,2880 Skyway Dr,Helena,59602,MT,406-449-5201,,,,,,,Region 1,Helena-Lewis and Clark National Forest,,USA,46.612072,-111.98891,,FALSE,FALSE,TRUE,6EFEABD4DB584745BD13084F16B84A83,2016/10/19 17:03:24+00,
-109.069812,44.514779,348424,Shoshone National Forest,808 Meadow Ln,Cody,82414,WY,307-527-6241,,,,,,,Region 2,Shoshone National Forest,,USA,44.514779,-109.069812,,FALSE,FALSE,TRUE,259435F87BD41645B569266F928630EB,2016/10/19 17:03:24+00,
-110.820045,39.599833,348425,Manti-Lasal National Forest and Price Ranger District,599 W Price River Dr,Price,84501,UT,435-637-2817,,,,,,,Region 4,Manti-Lasal National Forest,,USA,39.599833,-110.820045,,FALSE,FALSE,TRUE,6EC1DB25DE762242B95DEC1B858A7745,2016/10/19 17:03:24+00,
-120.130286,34.59805,348426,Los Padres National Forest,1980 Old Mission Dr,Solvang,93463,CA,(805) 448-6487,,,,,,,Region 5,Los Padres National Forest,,USA,34.59805,-120.130286,,FALSE,FALSE,FALSE,705C350BD296BE478020AB1E218E8D38,2016/10/19 17:03:24+00,
-122.663857,45.627222,348427,Columbia Cascade Interagency Dispatch Center,501 E 5th Street BLDG 404,Vancouver,98661,WA,360-891-5000,,,,,,,Region 6,Gifford Pinchot National Forest,,USA,45.627222,-122.663857,,FALSE,FALSE,FALSE,0E2056316F7EAC4B9CB4FC5D20C06DC5,2016/10/19 17:03:24+00,
-92.434806,31.356628,348428,Kisatchie National Forest and SRS Forestry Center,2500 Shreveport Hwy,Pineville,71360,LA,318-473-7160,,,,,,,Region 8,Kisatchie National Forest,,USA,31.356628,-92.434806,,FALSE,FALSE,TRUE,D6EF86108B88AA4498817F55DF7E3086,2016/10/19 17:03:24+00,
-82.563289,35.612128,348429,SRS-Southern Research Station-Asheville NC,200  W T Weaver Blvd,Asheville,28804,NC,828-257-4832,,,,,,,Southern Research Station (SRS),,,USA,35.612128,-82.563289,,FALSE,FALSE,TRUE,BD60B8D6C3314346A16DAC831963B3D1,2016/10/19 17:03:25+00,
-121.606464,36.073636,348430,Big Sur Fire Station 18,Hwy 1,Big Sur,93920,CA,,,,,,,,Region 5,Los Padres National Forest,Monterey Ranger District,USA,36.073636,-121.606464,,FALSE,FALSE,FALSE,2D440EBC3F35A34783D1693E525B4F50,2017/12/14 09:46:31+00,
-107.248308,33.148173,348431,Black Range Ranger District,1804 N Date St,Truth or Consequences,87901,NM,,,,,,,,Region 3,Gila National Forest,Black Range Ranger District,USA,33.148173,-107.248308,,FALSE,FALSE,FALSE,D9135D26218DAD46AE0CAA75AF10C727,2017/12/14 09:46:31+00,
-83.990361,34.865695,348432,Blue Ridge Ranger District,2042 Hwy 515 W,Blairsville,30512,GA,,,,,,,,Region 8,Chattahoochee-Oconee National Forest,Blue Ridge Ranger District,USA,34.865695,-83.990361,,FALSE,FALSE,FALSE,0EF244CC75EC454D8A096BB2FE082DEC,2017/12/14 09:46:32+00,
-105.268566,40.057847,348433,Boulder Ranger District,2140 Yarmouth Ave,Boulder,80301,CO,303-541-2500,,,,,,,Region 2,Arapaho and Roosevelt National Forests and Pawnee ,Boulder Ranger District,USA,40.057847,-105.268566,,FALSE,FALSE,TRUE,912728B24097474B971D73EC137FF74E,2017/12/14 09:46:32+00,
-112.518376,34.659376,348434,Bradshaw Ranger District-Prescott Fire Station 50,8100 Williamson Valley Rd,Prescott,86305,AZ,,,,,,,,Region 3,Prescott National Forest,Bradshaw Ranger District,USA,34.659376,-112.518376,,FALSE,FALSE,FALSE,104517C134621D4AA427D02EFDF029AA,2017/12/14 09:46:32+00,
-105.990255,38.532971,348435,C Street Work Center,348 E 3rd St,Salida,81201,CO,,,,,,,,Region 2,Pike-San Isabel National Forests & Cimarron-Comanc,Salida Ranger District,USA,38.532971,-105.990255,,FALSE,FALSE,FALSE,EB14C196C84E6A44A9C353AC4F5D6D9D,2017/12/14 09:46:32+00,
-92.646983,31.210148,348436,Calcasieu Ranger District-Evangeline Work Center,1360 Valentine Lake Rd,Alexandria,71301,LA,,,,,,,,Region 8,Kisatchie National Forest,Calcasieu Ranger District,USA,31.210148,-92.646983,,FALSE,FALSE,FALSE,FE5C6B29E9A40A4D85852230C402F631,2017/12/14 09:46:32+00,
-116.815802,47.716471,348437,Interagency Natural Resource Center Warehouse,3260 W Nursery Way,Coeur D'Alene,83814,ID,,,,,,,,Region 1,Idaho Panhandle National Forests,,,,,,FALSE,FALSE,FALSE,5e209d79dbe67388603178f08c961934,2019/07/10 09:56:08+00,
-111.036339,45.677719,348438,Gallatin National Forest,10 E Babcock St,Bozeman,59771,MT,,,,,,,,Region 1,Custer Gallatin National Forest,,,,,,FALSE,FALSE,FALSE,4FA9ACCDE932BB41899D2B8097EB472D,2018/01/05 15:40:35+00,
-108.954515,33.818942,348439,Luna Work Center,4 Forest Service Dr,Luna,87824,NM,,,,,,,,Region 3,Gila National Forest,Quemado Ranger District,USA,33.818942,-108.954515,,FALSE,FALSE,FALSE,94B70A0585806244BD334C52768C5656,2017/12/14 09:46:35+00,
-121.578221,40.543836,348440,Manzanita Lake Fire Station,39489 Hwy 44,Shingletown,96088,CA,,,,,,,,Region 5,Lassen National Forest,,USA,40.543836,-121.578221,,FALSE,FALSE,FALSE,1E9CF6C2EA748445AB59CB999ABF91D2,2017/12/14 09:46:35+00,
-103.283325,47.780664,348441,McKenzie Ranger District,1905 S Main St,Watford City,58854,ND,,,,,,,,Region 1,Dakota Prairie Grasslands,Mckenzie Ranger District,USA,47.780664,-103.283325,,FALSE,FALSE,TRUE,54847A177BBB23449AB685A505632E0A,2017/12/14 09:46:35+00,
-102.819955,46.880678,348442,Medora Ranger District-Little Missouri National Grasslands,"99 23rd Ave W, Ste B",Dickinson,58601,ND,,,,,,,,Region 1,Dakota Prairie Grasslands,Medora Ranger District,USA,46.880678,-102.819955,,FALSE,FALSE,TRUE,822BAB2045F83D46900E877B5DCEC985,2017/12/14 09:46:36+00,
-122.533333,43.758656,348443,Middle Fork Ranger District,46375 Hwy 58,Westfir,97492,OR,,,,,,,,Region 6,Willamette National Forest,Middle Fork Ranger District,USA,43.758656,-122.533333,,FALSE,FALSE,TRUE,4D8B49B787AF1D44B69EFE53A5C24BC3,2017/12/14 09:46:36+00,
-84.118968,44.669885,348444,Mio Ranger District,107 McKinley Rd,Mio,48647,MI,,,,,,,,Region 9,Huron-Manistee National Forests,Mio Ranger District,USA,44.669885,-84.118968,,FALSE,FALSE,FALSE,913DEBD34B1BF94B865CFE4D2300167E,2017/12/14 09:46:36+00,
-109.54984,38.573315,348445,Moab Ranger District-Moab Interagency Fire Center,70 E Fire Center Dr,Moab,84532,UT,,,,,,,,Region 4,Manti-Lasal National Forest,Moab Ranger District,USA,38.573315,-109.54984,,FALSE,FALSE,FALSE,1AE674F3706900409619643E6462120F,2017/12/14 09:46:36+00,
-109.343351,37.878206,348446,Monticello Ranger District,397 N Main St,Monticello,84535,UT,,,,,,,,Region 4,Manti-Lasal National Forest,Monticello Ranger District,USA,37.878206,-109.343351,,FALSE,FALSE,FALSE,9783F7B0FD985A43AF350C0355227943,2017/12/14 09:46:36+00,
-115.788536,40.832983,348447,Mountain City Ranger District-Elko Interagency DC,725 Aspen Way,Elko,89801,NV,,,,,,,,Region 4,Humboldt-Toiyabe National Forest,Mountain City Ranger District,USA,40.832983,-115.788536,,FALSE,FALSE,FALSE,1A1B7981444A0B44B1D0301CBEF59A26,2017/12/14 09:46:36+00,
-76.794725,39.14651,348448,Professional Communication Corporation,"8260 Patuxent Range Rd, Ste Q",Jessup,20794,MD,,,,,,,,,,,,39.14651,-76.794725,,FALSE,FALSE,FALSE,5f34bb861b76fd906de587fce54bcbd3,2023/11/30 19:04:08+00,
-94.356473,39.384048,348449,"Vertex Plastics, Inc.",825 N Grove,Kearney,64060,MO,,,,,,,,,,,,39.384048,-94.356473,,FALSE,FALSE,FALSE,5f44ff861b76fd906de587fce54bcb20,2023/11/30 19:04:25+00,
-105.079899,39.816873,348450,"CounterTrade Products, Inc.",7585 W 66th Ave,Arvada,80003-3969,CO,,,,,,,,,,,,39.816873,-105.079899,,FALSE,FALSE,FALSE,5f44ff861b76fd906de587fce54bcb6a,2023/11/30 19:04:25+00,
-111.655963,40.115233,348451,Spanish Fork Ranger District-Spanish Fork Office,44 W 400 N,Spanish Fork,84660,UT,,,,,,,,Region 4,Uinta-Wasatch-Cache National Forest,Spanish Fork Ranger District,USA,40.115233,-111.655963,,FALSE,FALSE,TRUE,405F36E249995F46829F0DC05746FE4E,2017/12/14 09:46:40+00,
-82.596465,35.504425,348452,SRS-Bent Creek Experimental Forest,1577 Brevard Rd,Asheville,28806,NC,,,,,,,,Southern Research Station (SRS),,,USA,35.504425,-82.596465,,FALSE,FALSE,FALSE,E1A5637EBC1F7F4FA1FD468581D5E902,2017/12/14 09:46:40+00,
-93.048917,34.512401,348453,SRS-Forestry Sciences Laboratory-Hot Springs AR,607 Reserve St,Hot Springs,71902,AR,,,,,,,,Southern Research Station (SRS),,,USA,34.512401,-93.048917,,FALSE,FALSE,FALSE,80D9888D53B67B4A89B177ABD583485D,2017/12/14 09:46:40+00,
-78.860098,35.907807,348454,SRS-RTP Field Unit,3041 E Cornwallis Rd,Research Triangle Park,27709,NC,,,,,,,,Southern Research Station (SRS),,,USA,35.907807,-78.860098,,FALSE,FALSE,TRUE,CA247398D3109C4E9C9CF42E6A3ADF9A,2017/12/14 09:46:40+00,
-84.739015,46.375176,348455,St. Ignace Ranger District-Raco Work Center,9200 S Ranger Rd,Brimley,49715,MI,,,,,,,,Region 9,Hiawatha National Forest,St. Ignace Ranger District,USA,46.375176,-84.739015,,FALSE,FALSE,TRUE,0ABA37529A31B9478762C9FE48C65ED1,2017/12/14 09:46:40+00,
-107.821134,35.172743,348456,Mt. Taylor Ranger District,1800 Lobo Canyon Rd,Grants,87020,NM,,,,,,,,Region 3,Cibola National Forest,Mt. Taylor Ranger District,USA,35.172743,-107.821134,,FALSE,FALSE,FALSE,5ff13261db52af0c223ff9231f961950,2018/12/10 14:45:56+00,
-88.486432,37.367274,348457,Golconda Job Corps Center,"Rt 1, Box 104A",Golconda,62938,IL,618-285-6601,,,,,,,Washington Office,,,USA,37.367274,-88.486432,,FALSE,FALSE,FALSE,3AAC7545A6717E40B11F80E5B950A11F,2017/04/28 12:45:58+00,
-111.947056,41.132351,348458,Weber Basin Job Corps Center,7400 S Cornia Dr,Ogden,84405,UT,801-479-9806,,,,,,,Washington Office,,,USA,41.132351,-111.947056,,FALSE,FALSE,FALSE,1888AD38AE0C9343872D02D695D192A5,2017/04/28 12:45:58+00,
-87.943239,42.230329,348459,"CDW Government, Inc. Corporate Headquarters",230 N. Milwaukee Ave,"Vernon Hills,",60061,IL,,,,,,,,,,,,42.230329,-87.943239,,FALSE,FALSE,FALSE,60443f861b76fd906de587fce54bcb8c,2023/11/30 19:04:14+00,
-82.692278,36.076043,348460,Electronic Site - Greystone Mountain,809 Greystone Mountain Rd,Greeneville,37743,TN,,,,,,,,Region 8,Cherokee National Forest,,USA,36.076043,-82.692278,,FALSE,FALSE,FALSE,e90c4035dbb6bb00d3a1ff621f96191b,2019/07/22 15:03:43+00,
-96.683275,42.686994,348461,Thermo Bond Buildings Headquarters,109 E. Pleasant,Elk Point,57025,SD,,,,,,,,,,,,42.686994,-96.683275,,FALSE,FALSE,FALSE,61447f861b76fd906de587fce54bcb33,2023/11/30 19:04:17+00,
-105.245669,40.026053,348462,Custom Solar,"2840 Wilderness Pl, Ste F",Boulder,80301,CO,,,,,,,,,,,,40.026053,-105.245669,,FALSE,FALSE,FALSE,61447f861b76fd906de587fce54bcb3b,2023/11/30 19:04:18+00,
-93.316233,32.676519,348463,Caney Ranger District-Minden Work Center,194 Caney Lake Rd,Minden,71055,LA,,,,,,,,Region 8,Kisatchie National Forest,Caney Ranger District,USA,32.676519,-93.316233,,FALSE,FALSE,FALSE,b50414ebdb862200b21075131f9619ed,2017/12/14 09:46:32+00,
-105.551353,36.397711,348464,Carson Interagency Hotshot Crew Base,659 Piedmont Rd,Taos,87571,NM,,,,,,,,Region 3,Carson National Forest,,USA,36.397711,-105.551353,,FALSE,FALSE,FALSE,AB21134FB053A54AA822DADB840FA831,2017/12/14 09:46:32+00,
-113.057645,37.709766,348465,Cedar City Ranger District,1789 N Wedgewood Ln,Cedar City,84720,UT,,,,,,,,Region 4,Dixie National Forest,Cedar City Ranger District,,,,,FALSE,FALSE,FALSE,8C7FC9EF72C2274CB86E21C64D6D0118,2017/12/14 09:46:32+00,
-114.395447,43.021613,348466,Challis & Yankee Fork Ranger District-Yankee Fork Workcenter,HC 67 Box 650 Hwy 75,Clayton,83227,ID,,,,,,,,Region 4,Salmon-Challis National Forest,Challis & Yankee Fork Ranger District,USA,43.021613,-114.395447,,FALSE,TRUE,FALSE,868E9CD06F7A03499047F9EDACF15087,2017/12/14 09:46:32+00,
