clust,lat,lon,manual_id,PlotName,years_trapped,max_trap,ID,X,Y,dist_cent
117,47.7595919,-114.2495507,119,Jette_Lake,27,72.6,833,-114.2489088876097,47.74284819911553,1862.2783762127206
117,47.793777,-114.262534,20,Big_Arm,27,30,191,-114.2489088876097,47.74284819911553,5753.928074520786
117,47.675174,-114.234674,127,Kerr_Dam,23,35.4,867,-114.2489088876097,47.74284819911553,7599.7846909230575
118,48.0635,-117.35956,1303,Kirkpatric,24,3.5,891,-117.25709219875664,48.083690485654515,7959.003522230397
118,48.08091,-117.32516,1146,Pend_Oreille_Co_Pk,26,2,1185,-117.25709219875664,48.083690485654515,5080.914190508195
118,48.08167,-117.22343,1147,Diamond_Lake,26,9,511,-117.25709219875664,48.083690485654515,2518.07909350375
118,48.10853,-117.12011,1148,Big_Foot,26,4.8,195,-117.25709219875664,48.083690485654515,10570.553977742507
119,48.066301,-114.068547,24,Big_Fork,24,2.2,196,-114.068547,48.066301,0
120,48.69073,-119.78845,1288,Coxit_Creek,21,29,460,-119.70625065889762,48.750606914092984,8995.427308094031
120,48.78622,-119.66584,923,Loomis_Lower,42,58.6,971,-119.70625065889762,48.750606914092984,4950.652564087119
120,48.79483,-119.64609,936,Big_Rock,40,11.2,198,-119.70625065889762,48.750606914092984,6613.605043703563
120,48.79099,-119.73786,924,Cecilia_Cr.,39,12.6,359,-119.70625065889762,48.750606914092984,5056.291313496508
120,48.7502,-119.676,937,Douglas_Mt.,11,2,524,-119.70625065889762,48.750606914092984,2224.994388826347
120,48.69061,-119.72309,938,Sinlahekin,37,32.2,1391,-119.70625065889762,48.750606914092984,6785.992102791454
121,47.88867,-117.30234,1145,Orchard_Bluff,27,11,1146,-117.21140179432422,47.8588381329483,7568.399503314577
121,47.82355,-117.17474,1151,Bill_Gulch,27,1.4,199,-117.21140179432422,47.8588381329483,4788.0745215199095
121,47.83629,-117.23732,1144,Green_Bluff,27,6,697,-117.21140179432422,47.8588381329483,3169.919468196088
121,47.88677,-117.13123,1152,Mt._Spokane,27,3.6,1083,-117.21140179432422,47.8588381329483,6753.9437787056395
122,48.789790000000004,-119.05597,1242,Bonapart_Lake,26,6,251,-119.06007978144122,48.751009722117736,4323.140188598793
122,48.7117,-118.98239,882,Wauconda_Summit,43,6,1661,-119.06007978144122,48.751009722117736,7195.340954277605
122,48.71642,-119.07233,1241,West_Waconda,26,8.8,1679,-119.06007978144122,48.751009722117736,3950.681720354099
122,48.73167,-119.17528,323,Henderson_Cr,37,4.2,745,-119.06007978144122,48.751009722117736,8741.65732466365
122,48.84203,-119.12035,934,Biometalic,41,4,202,-119.06007978144122,48.751009722117736,11048.159853237026
122,48.7143,-118.95435,1703,Old Wauconda/Hwy 20,1,0,1136,-119.06007978144122,48.751009722117736,8783.996634551273
123,46.15803,-116.79137,2125,Black Pine,22,18.2,205,-116.7823297685337,46.14385715799849,1723.2325423484892
123,46.158015,-116.650487,2128,Webb Creek,7,1.4,1662,-116.7823297685337,46.14385715799849,10306.027924165215
123,46.10356,-116.83864,2127,Captain John,21,3.6,343,-116.7823297685337,46.14385715799849,6245.404928650253
123,46.18308,-116.80486,2124,Lake Waha,23,10.2,905,-116.7823297685337,46.14385715799849,4694.234198393955
123,46.15862,-116.79083,2130,No Name,7,9.4,1112,-116.7823297685337,46.14385715799849,1767.463879352711
123,46.10174,-116.81771,2126,Junction,20,2.6,848,-116.7823297685337,46.14385715799849,5421.649141222574
124,44.44409,-121.7865,1629,unknown,3,0,1776,-121.72865936384156,44.41465012326402,5649.192080456831
124,44.41389,-121.63333,10,Black_Butte,41,51.6,207,-121.72865936384156,44.41465012326402,7593.072973950115
124,44.38591,-121.76616,1630,unknown,3,0,1777,-121.72865936384156,44.41465012326402,4373.121536219846
125,44.55207,-119.15768,216,Black_Butte,41,32.6,208,-119.15768,44.55207,0
126,45.59583,-118.23,399,Black_Mtn,32,2.6,210,-118.15491804758732,45.5853325926983,5973.882070282653
126,45.56558,-118.12754,1534,End_Springs,4,1,574,-118.15491804758732,45.5853325926983,3063.68977716217
126,45.59455,-118.10723,1677,Private,5,1.8,1255,-118.15491804758732,45.5853325926983,3859.7057961326996
127,44.59167,-117.74167,410,Ebell_Cr-Dark_Cyn,28,5.2,554,-117.80728277078454,44.593237599854874,5212.81317976686
127,44.58048,-117.79916,780,Crwn.Zellerbach,5,0.4,478,-117.80728277078454,44.593237599854874,1557.5206380739642
127,44.60752,-117.88104,1525,Black_Mtn_Gulch,4,2.4,211,-117.80728277078454,44.593237599854874,6067.075868617896
128,44.7493,-118.1077,1027,Deer_Cr-Lake_Cr,35,20.6,497,-118.05490781301222,44.70301214056083,6629.491495287869
128,44.6567,-118.0022,408,Black_Mtn_Rd,40,8.4,212,-118.05490781301222,44.70301214056083,6629.437549111439
129,48.23578,-120.23531,342,Gold_Creek,36,29.8,670,-120.22298829213393,48.26846889043113,3748.251589879925
129,48.27043,-120.20759,1214,Chicamun_Canyon,25,38,389,-120.22298829213393,48.26846889043113,1163.7205959171722
129,48.25548,-120.18456,908,Libby_Creek,41,69,924,-120.22298829213393,48.26846889043113,3197.9102855319547
129,48.31217,-120.26453,340,Blackpine_Lake,35,17.8,213,-120.22298829213393,48.26846889043113,5754.672670400129
130,47.46007,-120.68188,1502,Ingals,4,31.8,806,-120.59048489880222,47.520787654071,9643.932732493035
130,47.53167,-120.56833,578,Dryden,40,11.2,533,-120.59048489880222,47.520787654071,2060.9307385531692
130,47.54197,-120.57544,879,Dryden,27,0.6,534,-120.59048489880222,47.520787654071,2613.3826470276813
130,47.60333,-120.54667,586,Blagg_Williams_Cyn,40,7.4,214,-120.59048489880222,47.520787654071,9751.57194408518
130,47.46685,-120.57993,1292,Camas_Land,24,51,333,-120.59048489880222,47.520787654071,6049.325142066552
131,42.17759,-123.43367,817,Blm,2,0,216,-123.46411765641282,42.14085402026449,4793.986564594943
131,42.10411,-123.49453,1692,unknown,4,0.4,1786,-123.46411765641282,42.14085402026449,4793.955767437432
132,42.26527,-123.35766,1690,unknown,4,3,1784,-123.39648499692079,42.26528154724444,3203.2861669343065
132,42.26528,-123.43531,818,Blm,2,1,217,-123.39648499692079,42.26528154724444,3203.286169734698
133,42.08897,-123.67102,819,Blm,2,0,218,-123.67102,42.08897,0
134,42.58586,-123.27913,1693,unknown,4,1,1787,-123.26902799507693,42.542229684962145,4917.1171493903485
134,42.5569,-123.18071,829,State,7,3.8,1470,-123.26902799507693,42.542229684962145,7434.715924907668
134,42.52748,-123.23935,820,Blm,2,1.3,219,-123.26902799507693,42.542229684962145,2937.5286068006844
134,42.49859,-123.37684,834,State,6,2,1472,-123.26902799507693,42.542229684962145,10098.727949018226
135,42.60094,-123.59283,1694,unknown,4,2.4,1788,-123.51928170977841,42.59354872419337,6091.804999321037
135,42.60036,-123.49465,1695,unknown,4,3.4,1789,-123.51928170977841,42.59354872419337,2158.527044647992
135,42.60101,-123.45536,822,Blm,2,2.2,221,-123.51928170977841,42.59354872419337,5311.218846108268
135,42.57184,-123.53428,821,Blm,2,3.8,220,-123.51928170977841,42.59354872419337,2707.6293926777603
136,42.70136,-122.80551,824,Blm,7,0.2,223,-122.88471124049654,42.716082296409446,6691.504146406303
136,42.73075,-122.96395,823,Blm,7,0.6,222,-122.88471124049654,42.716082296409446,6691.521358647854
137,49.043134890000005,-119.5575309,4018,Blue Lake,24,63.2,224,-119.5575309,49.04313489000001,0
138,48.87853,-119.60827,922,Palmer_Lake,42,58.6,1154,-119.54419108637572,48.888106151695645,4818.85737694703
138,48.90128,-119.49763,1405,Blue_Lake,14,7.8,225,-119.54419108637572,48.888106151695645,3715.1903787272513
138,48.88448,-119.52665,1410,Wannacut_Lake,14,17.6,1650,-119.54419108637572,48.888106151695645,1348.1550573085362
139,46.816244,-114.186154,34,Blue_Mountain,23,19.8,226,-114.17527840329667,46.76618801415084,5626.177023975594
139,46.716131,-114.164423,147,Mormon_Peak/Lolo_Creek,23,5,1067,-114.17527840329667,46.76618801415084,5626.127585962085
140,44.72398,-118.34509,1526,Camp_Creek,4,5.6,334,-118.3182510631391,44.73704314431386,2574.385158767322
140,44.7501,-118.2914,1026,Blue_Spr-Gran_Sumt,35,31.4,227,-118.3182510631391,44.73704314431386,2574.3910660249876
141,44.839761,-116.281775,2060,Bluebunch,12,6,228,-116.26950878337281,44.808221335513494,3636.7277831063825
141,44.796796,-116.342737,2062,E Fork Weiser River,12,17,538,-116.26950878337281,44.808221335513494,5931.106477253981
141,44.767748,-116.24113,2061,Squaw Flat,12,4.4,1455,-116.26950878337281,44.808221335513494,5027.229707763383
141,44.825798,-116.322486,2063,Dry Beaver Creek,12,18.6,526,-116.26950878337281,44.808221335513494,4623.240753609032
141,44.810911,-116.159439,2064,Joker Creek,11,0.4,844,-116.26950878337281,44.808221335513494,8712.482035891926
142,43.739656,-116.117008,2033,Deer Point (Bogus Basin),17,65.6,496,-116.10214619132036,43.77262840797215,3854.0390897530697
142,43.784549,-116.084246,2070,Shafer Butte,9,14.6,1361,-116.10214619132036,43.77262840797215,1957.2447377434937
142,43.770226,-116.104253,2069,Bogus X-Ski,10,24,231,-116.10214619132036,43.77262840797215,316.2637279333089
142,43.799122,-116.093916,2391,Bogus Basin-Nordic,2,0,230,-116.10214619132036,43.77262840797215,3017.2780982990935
142,43.769586,-116.111292,2384,Bogus Basin Resort,10,15.4,229,-116.10214619132036,43.77262840797215,810.247340980116
143,45.44951,-117.75782,785,State_OSDF,22,4,1490,-117.78333426178935,45.46202754574668,2432.756465125849
143,45.43487,-117.88076,747,Forest_Cap_Partners,38,18,613,-117.78333426178935,45.46202754574668,8197.451768417968
143,45.44948,-117.79882,765,Boise_Cascade,5,1.4,241,-117.78333426178935,45.46202754574668,1847.148073072862
143,45.42564,-117.78472,1520,Grey_Mt.,30,4.4,702,-117.78333426178935,45.46202754574668,4045.581162762872
143,45.52193,-117.75659,748,Boise_Cascade,4,0.4,232,-117.78333426178935,45.46202754574668,6978.159313034218
143,45.49067,-117.72119000000001,475,Mount_Moriah,39,1.8,1077,-117.78333426178935,45.46202754574668,5809.016229148862
144,45.82882,-117.65456,766,Forest_Cap_Partners,22,11.2,619,-117.59957565749906,45.76669693943877,8120.962266831911
144,45.85,-117.65,1059,Deep_Ck_Eyebrow,2,0,494,-117.59957565749906,45.76669693943877,10054.367635233206
144,45.7271,-117.4436,1536,Powatka,1,0.6,1230,-117.59957565749906,45.76669693943877,12910.644835693207
144,45.72859,-117.51185,755,Forest_Cap_Partners,24,15.6,615,-117.59957565749906,45.76669693943877,8033.555353558007
144,45.84406,-117.57499,1725,Forest_Cap_Partners,34,40.4,630,-117.59957565749906,45.76669693943877,8808.538426673957
144,45.68355,-117.65439,1720,Forest_Cap_Partners,35,13.2,627,-117.59957565749906,45.76669693943877,10179.009852636049
144,45.7564,-117.4436,535,Wood_Butte,21,11.2,1731,-117.59957565749906,45.76669693943877,12188.035868675754
144,45.77145,-117.57475,754,Forest_Cap_Partners,23,19,614,-117.59957565749906,45.76669693943877,2002.0207870560266
144,45.78678,-117.51224,768,Forest_Cap_Partners,24,29.8,620,-117.59957565749906,45.76669693943877,7149.837965445216
144,45.74259,-117.55373,1719,Forest_Cap_Partners,38,18.8,626,-117.59957565749906,45.76669693943877,4461.258806811909
144,45.77081,-117.67504,751,Boise_Cascade,6,1.4,234,-117.59957565749906,45.76669693943877,5887.795671205954
144,45.69838,-117.61443,798,Private,22,19.6,1248,-117.59957565749906,45.76669693943877,7680.6826100601575
144,45.78544,-117.69573,767,Boise_Cascade,6,1.4,242,-117.59957565749906,45.76669693943877,7763.160631969076
144,45.74177,-117.6542,759,Boise_Cascade,23,3.4,239,-117.59957565749906,45.76669693943877,5073.367312198998
144,45.71288,-117.65422,753,Boise_Cascade,6,11.6,236,-117.59957565749906,45.76669693943877,7339.253712943013
144,45.82973,-117.55416,810,Forest_Cap_Partners,22,45.4,625,-117.59957565749906,45.76669693943877,7845.387332408121
144,45.79978,-117.65454,752,Boise_Cascade,5,22,235,-117.59957565749906,45.76669693943877,5638.326166868765
144,45.74191,-117.71641,1747,Forest_Cap_Partners,37,9.4,631,-117.59957565749906,45.76669693943877,9498.649252101026
145,45.20188,-117.71486,772,Forest_Cap_Partners,20,16.8,621,-117.68837720647764,45.14251930951252,6917.7423689744255
145,45.08664,-117.69375,779,Crwn.Zellerbach,4,0.2,477,-117.68837720647764,45.14251930951252,6224.466971327699
145,45.17302,-117.69442,775,Boise_Cascade,5,0.8,244,-117.68837720647764,45.14251930951252,3422.8294850105312
145,45.09772,-117.67239,1523,Cathy_Summit,27,4.8,356,-117.68837720647764,45.14251930951252,5135.1820884274875
145,45.15333,-117.6665,482,Little_Catherine,37,9,943,-117.68837720647764,45.14251930951252,2098.4753688146543
146,45.53691,-118.4663,793,State-Parks,36,19.2,1481,-118.40337428752056,45.485219794201335,7561.9493361944105
146,45.5224,-118.46636,777,Boise_Cascade,6,0.4,245,-118.40337428752056,45.485219794201335,6427.031621227639
146,45.45778,-118.30556,403,Red,43,22.6,1277,-118.40337428752056,45.485219794201335,8234.390873535365
146,45.43576,-118.38043,781,State_OSDF,36,2.8,1488,-118.40337428752056,45.485219794201335,5782.5049033836185
146,45.53674,-118.40414,773,Forest_Cap_Partners,22,3.6,622,-118.40337428752056,45.485219794201335,5726.359135612419
146,45.42165,-118.39763,1676,Boise_Cascade,4,0.2,249,-118.40337428752056,45.485219794201335,7079.461442492634
147,45.75,-117.30833,538,Shamrock,35,13.2,1362,-117.31250315129556,45.79114427082066,4584.561225962283
147,45.752076,-117.314771,1735,Red Hill,2,0.8,1279,-117.31250315129556,45.79114427082066,4345.896850140036
147,45.84577,-117.32406,1674,Boise_Cascade,4,2.8,247,-117.31250315129556,45.79114427082066,6137.600110226392
147,45.81673,-117.30286,1675,Boise_Cascade,4,1.2,248,-117.31250315129556,45.79114427082066,2940.9310452525992
148,51.352926999999994,-121.120151,3015,Bonaparte R. / South District Boundary,15,17.7,252,-121.120151,51.352926999999994,0
149,49.01502361655209,-118.1997049,5010,Cascades,14,7.8,351,-118.20654786513785,48.994285511410375,2359.9996518651083
149,48.96402,-118.21695,1364,Border,15,4.6,256,-118.20654786513785,48.994285511410375,3450.8667372705063
149,48.95222,-118.2058,930,Border,27,8.8,255,-118.20654786513785,48.994285511410375,4678.393097940995
149,49.04587772443106,-118.2037251,5009,Christina Lake,14,0.4,399,-118.20654786513785,48.994285511410375,5741.290107238244
150,43.9775,-119.48722,1004,Clark_Spring,35,75.6,403,-119.48970868766912,43.94282972174526,3857.4402554790736
150,43.92367,-119.40054,197,Schoolmarm_Spr,39,54.6,1346,-119.48970868766912,43.94282972174526,7469.678794027365
150,43.87962,-119.42663,309,Coyote,37,79.8,461,-119.48970868766912,43.94282972174526,8660.20140591151
150,43.96646,-119.52674,306,Timothy,37,22.6,1581,-119.48970868766912,43.94282972174526,3965.968891575023
150,43.96678,-119.60757,301,Boundary,37,15.2,258,-119.48970868766912,43.94282972174526,9827.536796582734
151,42.79913,-121.92712,1573,Boundary,3,3.2,259,-121.86639969912873,42.76624635312299,6166.96076961087
151,42.7411,-121.9075,740,State_OSDF,24,2.2,1486,-121.86639969912873,42.76624635312299,4373.180048060909
151,42.79919,-121.88788,738,State_OSDF,38,15.6,1484,-121.86639969912873,42.76624635312299,4059.8726581225887
151,42.74333,-121.79667,1053,Solomon,30,27.4,1419,-121.86639969912873,42.76624635312299,6250.312113770834
151,42.78464,-121.92723,737,State_OSDF,23,1.2,1483,-121.86639969912873,42.76624635312299,5381.216835442081
151,42.77011,-121.84852,739,State_OSDF,35,4.8,1485,-121.86639969912873,42.76624635312299,1525.0403829673303
151,42.77011,-121.84852,1736,State_OSDF,3,30.4,1491,-121.86639969912873,42.76624635312299,1525.0403829673303
151,42.72612,-121.77001,1654,Solomon_Butte,2,0,1420,-121.86639969912873,42.76624635312299,9063.835853108387
152,39.504116,-120.533434,1309,Pass Creek CG,12,17.4,1168,-120.57292571463852,39.48172317486167,4209.715787454132
152,39.459317,-120.612392,1294,Bowman,14,52.2,260,-120.57292571463852,39.48172317486167,4209.699537139016
153,45.9624,-120.7293,1277,Highland_Canyon,5,0.8,754,-120.68432086238062,45.95898326811672,3507.3202214218263
153,45.98997,-120.58052,1011,unknown,11,12.6,1790,-120.68432086238062,45.95898326811672,8750.75629377517
153,45.9129,-120.81956,1018,Pipeline,32,25.4,1204,-120.68432086238062,45.95898326811672,11672.094877453621
153,46.00492,-120.56111,659,Shinando_Canyon,37,32,1373,-120.68432086238062,45.95898326811672,10826.983822678085
153,45.99131,-120.66882,1021,Satus,34,10.6,1343,-120.68432086238062,45.95898326811672,3788.6362205502055
153,45.92615,-120.72924,1019,Three_Creeks,31,10.6,1569,-120.68432086238062,45.95898326811672,5044.884441982248
153,45.92502,-120.70138,1020,Box_Canyon,29,30.4,261,-120.68432086238062,45.95898326811672,4000.087568183246
154,48.83623,-118.18719,884,Orient_Boulder_Cr,42,45.2,1148,-118.16611942748449,48.761792979550755,8421.323593428908
154,48.73871,-118.18211,621,Mattsen_Cr.,22,4,1012,-118.16611942748449,48.761792979550755,2823.4585669296716
154,48.71043,-118.12912,931,Boyds,43,1,262,-118.16611942748449,48.761792979550755,6327.061457935322
155,48.45534,-118.03695,932,Rice,43,13.6,1293,-118.0525679284813,48.374029921634076,9115.164887977713
155,48.31786,-118.0722,1328,Braden_Hill,23,5.8,263,-118.0525679284813,48.374029921634076,6413.214848450208
155,48.40868,-118.09061,885,Kings,43,41.8,875,-118.0525679284813,48.374029921634076,4773.184102902817
155,48.34368,-118.03079,1074,Colburn_Hill,2,3.3,415,-118.0525679284813,48.374029921634076,3740.867567479209
155,48.3942,-118.02,643,Stepstone,41,17,1497,-118.0525679284813,48.374029921634076,3293.878166189755
155,48.41624,-118.00981,1073,Kentry,3,0.8,865,-118.0525679284813,48.374029921634076,5661.853085880026
155,48.35321,-118.11275,1212,Daisy,26,3.6,485,-118.0525679284813,48.374029921634076,5024.594127702321
155,48.30299,-118.04736,886,Gifford,42,55.2,666,-118.0525679284813,48.374029921634076,7908.849095869024
156,47.81204,-120.4546,1104,Tyee_Ridge,26,1.4,1608,-120.40778870487361,47.825583227164294,3815.2608038244794
156,47.77806,-120.35944,568,Mckenzie,13,23.6,1027,-120.40778870487361,47.825583227164294,6406.068193872662
156,47.88663,-120.40936,1099,Brennegan_Creek,26,3.2,264,-120.40778870487361,47.825583227164294,6788.657845667572
157,48.38888,-117.63869,1339,Phillips,18,2.4,1192,-117.60378332193883,48.38854431626234,2585.5639808925916
157,48.39213,-117.56948,1382,Pal_Moore_temp,4,0.2,1153,-117.60378332193883,48.38854431626234,2571.6253172777024
157,48.38556,-117.63167,881,Brewer,15,12.6,265,-117.60378332193883,48.38854431626234,2091.9281003975284
157,48.38759,-117.57529,1361,Pal_Moore_SO,21,8.2,1152,-117.60378332193883,48.38854431626234,2112.994963922525
158,48.21332,-119.92746,940,Gambles_Mill,37,13.6,663,-119.92120443776297,48.218781020653985,764.7484430003401
158,48.22546,-120.04191,928,Texas_Cr.,42,8.6,1563,-119.92120443776297,48.218781020653985,8999.655170906191
158,48.27303,-119.88365,1290,Hooker_Creek,24,8.2,775,-119.92120443776297,48.218781020653985,6645.837006562685
158,48.16321,-119.83187,939,Brewster,40,24.6,266,-119.92120443776297,48.218781020653985,9071.81531155878
159,42.94229,-121.30209,1681,unknown,1,0.6,1779,-121.30540686135407,42.957373428217146,1697.3663118375903
